word,en,meaning,sentence,reading,romaji,synonyms,language
klok,clock,Time device,De **klok** slaat twaalf. — The **clock** strikes twelve.,,,horloge;tijdstuk;uurwerk,nl
potlood,pencil,Writing tool,Ze schrijft met een **potlood**. — She writes with a **pencil**.,,,stift;krijtje;pen,nl
notitieboek,notebook,Writing book,Ze schrijft in haar **notitieboek**. — She writes in her **notebook**.,,,agenda;blocnote;schrift,nl
envelop,envelope,Mail cover,Ze stopt de brief in een **envelop**. — She puts the letter in an **envelope**.,,,omslag;brief omhulsel,nl
toetsenbord,keyboard,Input device,Ze typt op het **toetsenbord**. — She types on the **keyboard**.,,,input device;klavier,nl
scherm,screen,Display,Het **scherm** is helder. — The **screen** is bright.,,,display;monitor;beeldscherm,nl
printer,printer,Printing device,Ze print met de **printer**. — She prints with the **printer**.,,,drukker;plotter;afdrukmachine,nl
deurknop,doorknob,Door opener,Ze pakt de **deurknop** vast. — She grabs the **doorknob**.,,,handvat;klink;knop,nl
handvat,handle,Grip,Ze pakt het **handvat**. — She grabs the **handle**.,,,greep;klink;hand,nl
tas,bag,Carrying container,Ze pakt haar **tas**. — She picks up her **bag**.,,,handtas;boodschappentas;rugzak,nl
rugzak,backpack,Back bag,Ze draagt een zware **rugzak**. — She carries a heavy **backpack**.,,,tas;schooltas;ransel,nl
portemonnee,wallet,Money holder,Ze vergat haar **portemonnee**. — She forgot her **wallet**.,,,beurs;geldtas;betaling,nl
beurs,purse,Small bag,Haar **beurs** is leeg. — Her **purse** is empty.,,,handtas;portemonnee;koffer,nl
armband,bracelet,Wrist jewelry,Ze draagt een gouden **armband**. — She wears a golden **bracelet**.,,,polsband;sierraad,nl
ketting,necklace,Neck jewelry,Ze draagt een zilveren **ketting**. — She wears a silver **necklace**.,,,halssieraad;hals;juweel,nl
ring,ring,Finger jewelry,Ze draagt een gouden **ring**. — She wears a golden **ring**.,,,vinger sieraad;trouwring;band,nl
oorbel,earring,Ear jewelry,Ze verloor haar **oorbel**. — She lost her **earring**.,,,oorhangers;oorsiersraad,nl
knieden,kneel,Kneeling position,Ze **knielen** voor de koning. — They **kneel** before the king.,,,bukken;neerbuigen;knielen,nl
repareren,repair,Fix,Hij **repareert** zijn fiets. — He **repairs** his bicycle.,,,herstellen;nakijken;opknappen,nl
hou,like,Enjoy,Ik **hou** van muziek. — I **like** music.,,,liefhebben;waarderen;genieten van,nl
verslechteren,worsen,Make worse,Het weer **verslechtert**. — The weather is **worsening**.,,,achteruitgaan;degraderen;verergeren,nl
vergroten,enlarge,Make bigger,Ze **vergroot** de foto. — She **enlarges** the photo.,,,uitbreiden;opschalen;uitrekken,nl
verkleinen,reduce,Make smaller,Ze **verkleint** de foto. — She **reduces** the photo.,,,inkrimpen;schalen;verminderen,nl
versnellen,accelerate,Speed up,Hij **versnelt** zijn pas. — He **accelerates** his pace.,,,opdrijven;opschieten;een hogere snelheid aannemen,nl
vertragen,slow,Reduce speed,Ze **vertraagt** haar auto. — She **slows down** her car.,,,afremmen;inhouden;temporiseren,nl
verwarmen,heat,Make hot,Ze **verwarmt** het eten. — She **heats** the food.,,,opwarmen;verhitten;opkoken,nl
afkoelen,cool,Make cold,Het eten **koelt** af. — The food **cools down**.,,,afkoelen;koud worden;koelen,nl
leegmaken,empty,Remove contents,Ze **maakt** de kamer **leeg**. — She **empties** the room.,,,ontruimen;uithalen;vrijmaken,nl
schoonmaken,clean,Remove dirt,Ze **maakt** het huis **schoon**. — She **cleans** the house.,,,reinigen;kuisen;afnemen,nl
poetsen,polish,Make shiny,Ze **poetst** haar tanden. — She **polishes** her teeth.,,,wrijven;schrobben;poetsen,nl
drogen,dry,Remove water,Ze **droogt** haar haar. — She **dries** her hair.,,,afdrogen;uitdrogen;in de lucht hangen,nl
strijken,iron,Remove wrinkles,Ze **strijkt** haar kleren. — She **irons** her clothes.,,,glad strijken;ontvouwen;omvatten,nl
naaien,sew,Stitch together,Ze **naait** een jurk. — She **sews** a dress.,,,stikken;herstellen;borduren,nl
breien,knit,Make yarn fabric,Ze **breit** een sjaal. — She **knits** a scarf.,,,weven;haken,nl
haken,crochet,Make with hook,Ze **haakt** een deken. — She **crochets** a blanket.,,,breien;vasthaken,nl
timmeren,build,Construct with wood,Hij **timmert** een tafel. — He **builds** a table.,,,meubelmaker;bouwen;constructie,nl
zagen,saw,Cut with saw,Hij **zaagt** het hout. — He **saws** the wood.,,,snijden;hakken;doorzagen,nl
schoppen,kick,Strike with foot,Het kind **schopt** de bal. — The child **kicks** the ball.,,,trappen;slaan;stompen,nl
sjouwen,haul,Carry with effort,Ze **sjouwen** dozen. — They **haul** boxes.,,,slepen;dragen;sleuren,nl
tillen,lift,Raise up,Ze **tilt** de zware doos. — She **lifts** the heavy box.,,,opheffen;omhooghalen;pakken,nl
klappen,clap,Strike hands,Het publiek **klapt**. — The audience **claps**.,,,applaudisseren;handklappen,nl
fluiten,whistle,Make whistling sound,De agent **fluit**. — The officer **whistles**.,,,piepen;fluitsignaal geven,nl
blaffen,bark,Dog sound,De hond **blaft** luid. — The dog **barks** loudly.,,,grommen;keffen;jagen,nl
miauwen,meow,Cat sound,De kat **miauwt**. — The cat **meows**.,,,piepen;klagen,nl
zoemen,buzz,Buzzing sound,De bij **zoemt**. — The bee **buzzes**.,,,gonzen;trillen,nl
snurken,snore,Sleep sound,Hij **snurkt** 's nachts. — He **snores** at night.,,,ronken;slaaplawaai maken,nl
niezen,sneeze,Reflex action,Ze **niest** drie keer. — She **sneezes** three times.,,,sternuteren,nl
hoesten,cough,Respiratory sound,Hij **hoest** de hele nacht. — He **coughs** all night.,,,kuchen;rochelen,nl
geeuw,yawn,Tired action,Ze **geeuwd** van vermoeidheid. — She **yawns** from tiredness.,,,geeuwen;gaapen,nl
blozen,blush,Face reddening,Ze **bloost** van schaamte. — She **blushes** from embarrassment.,,,rood worden;het warm krijgen,nl
zweten,sweat,Perspire,Hij **zweet** bij het sporten. — He **sweats** while exercising.,,,transpireren;kletsnat worden,nl
krimpen,shrink,Decrease size,De trui **krimpt** in de was. — The sweater **shrinks** in the wash.,,,inkrimpen;verkleinen;afnemen,nl
bloeien,bloom,Flower appears,De bloemen **bloeien** in de lente. — The flowers **bloom** in spring.,,,bloeien;ontluiken;ontbloeien,nl
welken,wilt,Flower dies,De bloemen **verwelken**. — The flowers **wilt**.,,,kwijnen;sterven;verflensen,nl
rotten,rot,Decay,Het eten **rot**. — The food **rots**.,,,bederven;verrotten;ontbinden,nl
smelten,melt,Become liquid,Het ijs **smelt**. — The ice **melts**.,,,vloeibaar worden;ontdooien;oplossen,nl
vriezen,freeze,Become solid,Het **vriest** vannacht. — It **freezes** tonight.,,,bevriezen;van ijs worden,nl
dampen,steam,Rise as vapor,De koffie **dampt**. — The coffee **steams**.,,,wasem geven;opstijgen,nl
gloeien,glow,Emit light,De kolen **gloeien**. — The coals **glow**.,,,branden;stralen;lichten,nl
flikkeren,flicker,Unsteady light,De kaarsen **flikkeren**. — The candles **flicker**.,,,trillen;knipperen;schemeren,nl
doven,extinguish,Stop burning,Ze **doven** het vuur. — They **extinguish** the fire.,,,blussen;uitdoven;stoppen,nl
ontsteken,ignite,Start fire,Ze **steekt** een kaars **aan**. — She **ignites** a candle.,,,aansteken;in brand steken,nl
exploderen,explode,Burst violently,De ballon **explodeert**. — The balloon **explodes**.,,,ontploffen;uitbarsten;opbarsten,nl
imploderen,implode,Collapse inward,Het gebouw **implodeert**. — The building **implodes**.,,,instorten;in zichzelf vallen,nl
echtgenote,wife,Spouse female,Zijn **echtgenote** werkt als arts. — His **wife** works as a doctor.,,,vrouw;partner;gade,nl
buur,neighbor,Adjacent resident,Mijn **buur** is erg aardig. — My **neighbour** is very nice.,,,buurman;naaste;naburige,nl
verpleegster,nurse,Medical helper,De **verpleegster** geeft medicijnen. — The **nurse** gives medication.,,,verpleegkundige;verpleger;zorgverlener,nl
tandarts,dentist,Tooth doctor,Ze gaat naar de **tandarts**. — She goes to the **dentist**.,,,mondzorgprofessional;tandheelkundige,nl
politieman,policeman,Law enforcer,De **politieman** regelt het verkeer. — The **policeman** directs the traffic.,,,agent;politieagent;wachter,nl
kapper,barber,Hair cutter,Ze gaat naar de **kapper**. — She goes to the **hairdresser**.,,,haarstylist;schoonheidsspecialist,nl
kok,chef,Cook,De **kok** bereidt een heerlijk maal. — The **cook** prepares a delicious meal.,,,chef;culinair professional;keukenpersoneel,nl
ober,waiter,Food server,De **ober** neemt onze bestelling op. — The **waiter** takes our order.,,,kelner;bediende;serveur,nl
serveerster,waitress,Female waiter,De **serveerster** brengt onze drankjes. — The **waitress** brings our drinks.,,,kelneresss;serveerder;bedienster,nl
verkoper,salesman,Sales person,De **verkoper** helpt de klant. — The **salesman** helps the customer.,,,handelaar;vertegenwoordiger;winkelbediende,nl
winkelmeisje,shop girl,Shop assistant,Het **winkelmeisje** helpt bij de kassa. — The **shop assistant** helps at the till.,,,verkoopster;winkelbediende,nl
kantoor bediende,clerk,Office worker,De **kantoor bediende** typt documenten. — The **clerk** types documents.,,,administratief medewerker;secretariaat,nl
secretaris,secretary,Administrative assistant,De **secretaris** beheert de agenda. — The **secretary** manages the agenda.,,,administratieve kracht;assistent,nl
manager,manager,Business leader,De **manager** leidt het team. — The **manager** leads the team.,,,directeur;baas;leidinggevende,nl
postbode,postman,Mail carrier,De **postbode** bezorgt de brieven. — The **postman** delivers the letters.,,,brievenbesteller;postbezorger,nl
elektricien,electrician,Electrical worker,De **elektricien** repareert de bedrading. — The **electrician** repairs the wiring.,,,stroomtechnicus;installateur,nl
loodgieter,plumber,Pipe worker,De **loodgieter** repareert de kraan. — The **plumber** repairs the tap.,,,installateur;sanitairtechnicus,nl
bouwvakker,construction worker,Builder,De **bouwvakker** bouwt het huis. — The **construction worker** builds the house.,,,metselaar;dakdekker;arbeider,nl
architect,architect,Building designer,De **architect** ontwerpt het gebouw. — The **architect** designs the building.,,,bouwkundige;ontwerper;stedenbouwkundige,nl
ingenieur,engineer,Technical expert,De **ingenieur** lost het probleem op. — The **engineer** solves the problem.,,,technicus;specialist;constructeur,nl
wetenschapper,scientist,Researcher,De **wetenschapper** voert onderzoek uit. — The **scientist** conducts research.,,,onderzoeker;geleerde;laborant,nl
muzikant,musician,Music player,De **muzikant** speelt piano. — The **musician** plays piano.,,,artiest;instrumentalist;uitvoerder,nl
zanger,singer,Vocalist,De **zanger** heeft een mooie stem. — The **singer** has a beautiful voice.,,,vocalist;solist;zangeres,nl
danseres,dancer,Dance performer,De **danseres** treedt vanavond op. — The **dancer** performs tonight.,,,ballerina;danskunstenaar,nl
actrice,actress,Female actor,De **actrice** speelt in een film. — The **actress** acts in a film.,,,acteur;actrice;ster,nl
journalist,journalist,News reporter,De **journalist** schrijft een artikel. — The **journalist** writes an article.,,,verslaggever;correspondent;nieuwsmaker,nl
fotograaf,photographer,Photo taker,De **fotograaf** neemt foto's. — The **photographer** takes photos.,,,fotokunstenaar;beeldkunstenaar,nl
schilder,painter,House painter,De **schilder** verft de muur. — The **painter** paints the wall.,,,kunstschilder;verfaannemer;huisschilder,nl
timmerman,carpenter,Wood worker,De **timmerman** maakt meubels. — The **carpenter** makes furniture.,,,schrijnwerker;houtbewerker;meubelmaker,nl
huisnummer,house number,Building number,Wat is jouw **huisnummer**? — What is your **house number**?,,,woonadres;nummer;bestemmingsnummer,nl
plein,square,Open area,De kinderen spelen op het **plein**. — The children play in the **square**.,,,marktplein;open ruimte;arena,nl
route,route,Course,Ze volgen de kortste **route**. — They follow the shortest **route**.,,,weg;pad;koers,nl
kompas,compass,Direction tool,Ze navigeren met een **kompas**. — They navigate with a **compass**.,,,navigator;richting instrument;peiler,nl
centimeter,centimeter,Small length unit,De tafel is tweehonderd **centimeter** lang. — The table is two hundred **centimetres** long.,,,cm;meetlat,nl
millimeter,millimeter,Tiny length unit,Het verschil is twee **millimeter**. — The difference is two **millimetres**.,,,mm;kleine maatstok,nl
kilo,kilo,Kilogram,Ze koopt een **kilo** appels. — She buys a **kilo** of apples.,,,kilogram;kg;gewicht,nl
liter,liter,Volume unit,Hij drinkt twee **liter** water. — He drinks two **litres** of water.,,,l;volumemaat,nl
tempera,temperature,Heat level,De **temperatuur** stijgt vandaag. — The **temperature** rises today.,,,warmtegraad;thermometer,nl
graad,degree,Temperature unit,Het is tien **graden** buiten. — It is ten **degrees** outside.,,,temperatuureenheid;maatstaf,nl
temperatuur,temperature,Heat measure,De **temperatuur** daalt vannacht. — The **temperature** drops tonight.,,,warmte;koude;graden,nl
getal,number,Numerical value,Welk **getal** denk jij? — Which **number** are you thinking of?,,,cijfer;nummer;maatstaf,nl
nummers,numbers,Multiple numbers,Ze tellen de **nummers**. — They count the **numbers**.,,,cijfers;hoeveelheden,nl
som,sum,Total,Wat is de **som** van vijf plus drie? — What is the **sum** of five plus three?,,,totaal;optelling;rekensom,nl
quotiënt,quotient,Division result,Het **quotiënt** is vier. — The **quotient** is four.,,,deling;breuk;resultaat,nl
breuk,fraction,Part of whole,Ze berekent een **breuk**. — She calculates a **fraction**.,,,deel;breuk;breukdeel,nl
maandag,monday,Day one,Ze werkt op **maandag**. — She works on **Monday**.,,,werkdag;dag een;begin van de week,nl
dinsdag,tuesday,Day two,Ze vergadert op **dinsdag**. — She has a meeting on **Tuesday**.,,,werkdag;dag twee,nl
woensdag,wednesday,Day three,Ze sport op **woensdag**. — She exercises on **Wednesday**.,,,werkdag;dag drie;middel van de week,nl
donderdag,thursday,Day four,Ze kookt special op **donderdag**. — She cooks something special on **Thursday**.,,,werkdag;dag vier,nl
vrijdag,friday,Day five,Ze viert het einde van de week op **vrijdag**. — She celebrates the end of the week on **Friday**.,,,vrijdagavond;werkdag,nl
zaterdag,saturday,Day six,Ze gaat winkelen op **zaterdag**. — She goes shopping on **Saturday**.,,,weekend;vrije dag,nl
januari,january,Month one,In **januari** is het koud. — In **January** it is cold.,,,eerste maand;nieuwjaarsmaand,nl
februari,february,Month two,In **februari** is het nog winter. — In **February** it is still winter.,,,tweede maand;kortste maand,nl
maart,march,Month three,In **maart** beginnen de bloemen. — In **March** the flowers begin.,,,derde maand;lentemaand,nl
april,april,Month four,In **april** regent het veel. — In **April** it rains a lot.,,,vierde maand;regenmaand,nl
juni,june,Month six,In **juni** is het zomer. — In **June** it is summer.,,,zesde maand;zomermaand,nl
juli,july,Month seven,In **juli** gaan we op vakantie. — In **July** we go on holiday.,,,zevende maand;vakantie,nl
augustus,august,Month eight,In **augustus** is het erg warm. — In **August** it is very warm.,,,achtste maand;hoog zomer,nl
september,september,Month nine,In **september** beginnen de scholen. — In **September** the schools start.,,,negende maand;begin herfst,nl
oktober,october,Month ten,In **oktober** vallen de bladeren. — In **October** the leaves fall.,,,tiende maand;herfstmaand,nl
november,november,Month eleven,In **november** is het vaak grijs. — In **November** it is often grey.,,,elfde maand;regenmaand,nl
december,december,Month twelve,In **december** vieren we kerst. — In **December** we celebrate Christmas.,,,twaalfde maand;kerstmaand,nl
seizoen,season,Time of year,Welk **seizoen** heb jij het liefst? — Which **season** do you prefer?,,,jaargetijde;periode,nl
lente,spring,Warm season,In de **lente** bloeien de bloemen. — In **spring** the flowers bloom.,,,voorjaar;bloeitijd;lentemaand,nl
herfst,autumn,Cool season,In de **herfst** vallen de bladeren. — In **autumn** the leaves fall.,,,najaar;bladvalperiode;najaarsseizoen,nl
middernacht,midnight,Twelve PM,Om **middernacht** vieren we het nieuwe jaar. — At **midnight** we celebrate the new year.,,,twaalf uur 's nachts,nl
zonsopgang,sunrise,Sun appears,Ze kijkt naar de **zonsopgang**. — She watches the **sunrise**.,,,dageraad;ochtendschemering;ochtendgloren,nl
zonsondergang,sunset,Sun disappears,De **zonsondergang** is prachtig. — The **sunset** is beautiful.,,,avondschemering;daglicht,nl
turkoois,turquoise,Color,Ze draagt een **turquoise** sjaal. — She wears a **turquoise** scarf.,,,blauwgroen;aqua,nl
marineblue,navy,Dark blue,Hij draagt een **marine** blauw pak. — He wears a **navy** blue suit.,,,donkerblauw;diepblauw,nl
beige,beige,Light brown,De muur is **beige** geschilderd. — The wall is painted **beige**.,,,lichtbruin;crème;zandkleurig,nl
bordeaux,burgundy,Dark red,Ze draagt een **bordeaux** rode jurk. — She wears a **burgundy** red dress.,,,wijnrood;donkerrood,nl
zilver,silver,Metal color,De ketting is van **zilver**. — The necklace is made of **silver**.,,,zilverkleur;edelmetaal;metallic,nl
goud,gold,Precious metal,De ring is van **goud**. — The ring is made of **gold**.,,,goudkleur;edelmetaal;24 karaat,nl
brons,bronze,Brown metal,Het standbeeld is van **brons**. — The statue is made of **bronze**.,,,koperlegering;metaal,nl
koper,copper,Red metal,De pan is van **koper**. — The pan is made of **copper**.,,,metaal;roodachtig metaal,nl
tint,shade,Color variation,Ze draagt een zachte **tint** rood. — She wears a soft **shade** of red.,,,nuance;kleurschakering;kleurvariatie,nl
mat,matte,Non-shiny,De verf is **mat**. — The paint is **matte**.,,,doods;vlak;zonder glans,nl
glanzend,shiny,Reflective,De schoenen zijn **glanzend**. — The shoes are **shiny**.,,,blinkend;gepolijst;reflecterend,nl
voorhoofd,forehead,Upper face,Ze rimpelt haar **voorhoofd**. — She wrinkles her **forehead**.,,,front;gezicht;schedel,nl
snor,mustache,Upper lip hair,Hij heeft een dikke **snor**. — He has a thick **moustache**.,,,baardige bovenlip;snorbaard,nl
baard,beard,Face hair,Hij heeft een lange **baard**. — He has a long **beard**.,,,gezichtshaar;baardhaar,nl
wenkbrauw,eyebrow,Eye hair,Ze trekt haar **wenkbrauwen** op. — She raises her **eyebrows**.,,,oogboog;oogrand,nl
wimper,eyelash,Eye hair,Ze heeft lange **wimpers**. — She has long **eyelashes**.,,,ooghaartje;oogwimpers,nl
pupil,pupil,Eye center,De **pupil** van zijn oog is donker. — The **pupil** of his eye is dark.,,,oogkern;middelste oogdeel,nl
iris,iris,Eye color,De **iris** van haar oog is blauw. — The **iris** of her eye is blue.,,,regenboogvlies;gekleurde oogring,nl
elleboog,elbow,Arm joint,Ze stoot haar **elleboog**. — She bumps her **elbow**.,,,arm gewricht;armknik,nl
onderarm,forearm,Lower arm,Haar **onderarm** is sterk. — Her **forearm** is strong.,,,pols;arm;armspier,nl
pols,wrist,Hand joint,Ze draagt een horloge om haar **pols**. — She wears a watch around her **wrist**.,,,polsgewricht;polsband,nl
palm,palm,Hand inside,Ze leest de lijnen in haar **palm**. — She reads the lines in her **palm**.,,,handpalm;binnenkant hand,nl
ruggengraat,spine,Backbone,De **ruggengraat** is essentieel. — The **spine** is essential.,,,wervelkolom;rug;rugbeen,nl
ribben,ribs,Chest bones,Ze heeft pijn in haar **ribben**. — She has pain in her **ribs**.,,,borstkasbeenderen;ribbetjes,nl
navel,belly button,Abdomen center,Het kind kijkt naar zijn **navel**. — The child looks at his **belly button**.,,,navelstrengg;buikknoop,nl
taille,waist,Body middle,Ze heeft een smalle **taille**. — She has a slim **waist**.,,,middel;lichaamsomtrek,nl
heup,hip,Body side,Ze beweegt haar **heup**. — She moves her **hip**.,,,heupgewricht;zijkant,nl
dij,thigh,Upper leg,Haar **dij** is gespannen. — Her **thigh** is tense.,,,bovenbeen;dijbeen;femur,nl
scheenbeen,shin,Lower leg,Hij stootte zijn **scheenbeen**. — He bumped his **shin**.,,,tibia;voorkant onderbeen,nl
kuit,calf,Back leg,Ze heeft sterke **kuiten**. — She has strong **calves**.,,,achterkant onderbeen;kuitspier,nl
zool,sole,Foot bottom,De **zool** van zijn schoen is versleten. — The **sole** of his shoe is worn.,,,schoenzool;voetvlak,nl
hiel,heel,Foot back,Haar **hiel** doet pijn. — Her **heel** hurts.,,,achtervoet;hielbot,nl
teen,toe,Foot digit,Ze stoot haar **teen**. — She bumps her **toe**.,,,voetdigit;voetteen,nl
nagel,nail,Finger covering,Ze knipt haar **nagels**. — She cuts her **nails**.,,,vingernagel;teenagel,nl
duim,thumb,First finger,Hij steekt zijn **duim** omhoog. — He sticks his **thumb** up.,,,eerste vinger;handduim,nl
wijsvinger,index finger,Pointing finger,Ze wijst met haar **wijsvinger**. — She points with her **index finger**.,,,eerste vinger;aanwijsvinger,nl
middelvinger,middle finger,Middle digit,De **middelvinger** is de langste. — The **middle finger** is the longest.,,,derde vinger;langste vinger,nl
ringvinger,ring finger,Ring bearing,Ze draagt een ring aan haar **ringvinger**. — She wears a ring on her **ring finger**.,,,vierde vinger,nl
pink,pinky,Little finger,De **pink** is de kleinste vinger. — The **pinky** is the smallest finger.,,,kleine vinger;vijfde vinger,nl
spier,muscle,Movement tissue,De **spier** is opgezwollen. — The **muscle** is swollen.,,,spiermassa;muskel;weefsel,nl
bot,bone,Hard tissue,Het **bot** is gebroken. — The **bone** is broken.,,,beenweefsel;skelet;gebeente,nl
pees,tendon,Muscle attachment,Ze scheurt een **pees**. — She tears a **tendon**.,,,bindweefsel;peesweefsel,nl
ligament,ligament,Bone connection,Ze scheurt een **ligament**. — She tears a **ligament**.,,,gewrichtsband;bindweefsel,nl
bloedvat,blood vessel,Blood tube,Het **bloedvat** is geblokkeerd. — The **blood vessel** is blocked.,,,ader;slagader;vat,nl
ader,vein,Blood return,Ze spuit in de **ader**. — She injects into the **vein**.,,,bloedvat;veneus vat,nl
slagader,artery,Blood delivery,De **slagader** klopt. — The **artery** beats.,,,arterie;hart-bloedvat,nl
lever,liver,Filtering organ,De **lever** filtert het bloed. — The **liver** filters the blood.,,,orgaan;levercellen,nl
nieren,kidney,Filtering organ,De **nieren** zuiveren het bloed. — The **kidneys** purify the blood.,,,nierorgaan;filtermachine,nl
ingewanden,guts,Interior organs,De **ingewanden** bevinden zich in de buikholte. — The **guts** are in the abdominal cavity.,,,darmen;buikorganen,nl
darm,intestine,Digestion tube,De **darm** verwerkt voeding. — The **intestine** processes food.,,,maagdarm;spijsverteringsorgaan,nl
darmkanaal,bowel,Waste tube,Het **darmkanaal** is lang. — The **bowel** is long.,,,dikke darm;spijsverteringskanaal,nl
hersenen,brain,Thinking organ,De **hersenen** zijn het denkorgaan. — The **brain** is the thinking organ.,,,brein;denkorgaan;zenuwstelsel,nl
zenuw,nerve,Signal transmitter,Ze heeft een **zenuw** geraakt. — She has touched a **nerve**.,,,pijnzenuw;neuronaal weefsel,nl
zenuwen,nerves,Signal transmitters,Ze heeft last van haar **zenuwen**. — She suffers from her **nerves**.,,,nerveuze staat;spanning,nl
speeksel,saliva,Mouth fluid,**Speeksel** helpt bij de spijsvertering. — **Saliva** helps with digestion.,,,speekselklier;mondspeeksel,nl
zweet,sweat,Body fluid,**Zweet** koelt het lichaam. — **Sweat** cools the body.,,,transpiratie;uitscheiding,nl
urine,urine,Waste liquid,Ze geven **urine** af voor de test. — They provide **urine** for the test.,,,plas;uitscheiding;afval,nl
kleding,clothing,Garments,Ze koopt nieuwe **kleding**. — She buys new **clothing**.,,,kleren;outfit;garderobe,nl
shirt,shirt,Upper garment,Hij draagt een wit **shirt**. — He wears a white **shirt**.,,,hemd;bovenkleed;t-shirt,nl
blouse,blouse,Woman shirt,Ze draagt een gebloemde **blouse**. — She wears a floral **blouse**.,,,dameshemd;bovenstuk;blouzje,nl
rok,skirt,Woman garment,Ze draagt een korte **rok**. — She wears a short **skirt**.,,,minirok;jurk;kledingstuk,nl
trui,sweater,Warm garment,Ze trekt een warme **trui** aan. — She puts on a warm **sweater**.,,,pullover;sweatshirt;gebreid kledingstuk,nl
vest,jacket,Sleeveless jacket,Ze draagt een blauw **vest**. — She wears a blue **jacket**.,,,jasje;blazer;gilet,nl
mantel,cloak,Full coat,Ze draagt een lange **mantel**. — She wears a long **cloak**.,,,jas;overkleed;cape,nl
overjas,overcoat,Heavy coat,Ze trekt haar **overjas** aan. — She puts on her **overcoat**.,,,jas;winterjas;regenjas,nl
regenjas,raincoat,Water resistant,Ze draagt een **regenjas**. — She wears a **raincoat**.,,,waterdichte jas;slicker,nl
capuchon,hood,Head cover,Ze zet haar **capuchon** op. — She puts on her **hood**.,,,kap;helm,nl
pet,cap,Head garment,Hij draagt een rode **pet**. — He wears a red **cap**.,,,muts;hoofddeksel;hoed,nl
muts,beanie,Knitted hat,Ze draagt een wollen **muts**. — She wears a woollen **beanie**.,,,muts;wintermuts;kindermuts,nl
baret,beret,Round hat,Ze draagt een **baret**. — She wears a **beret**.,,,ronde muts;kunstenaarsmuts,nl
sjaal,scarf,Neck wrap,Ze wikkelt een **sjaal** om haar nek. — She wraps a **scarf** around her neck.,,,das;halsdoek,nl
halsdoek,headscarf,Head wrap,Ze draagt een gekleurde **halsdoek**. — She wears a coloured **headscarf**.,,,sjaal;doek;hoofddoek,nl
das,tie,Neck adornment,Hij draagt een gestreepte **das**. — He wears a striped **tie**.,,,stropdas;necktie;strikje,nl
strikje,bowtie,Formal tie,Hij draagt een **strikje**. — He wears a **bowtie**.,,,vlinderdas;strikdas,nl
handschoen,glove,Hand cover,Ze trekt haar **handschoenen** aan. — She puts on her **gloves**.,,,wintersport handschoen,nl
sokken,socks,Foot garment,Ze trekt schone **sokken** aan. — She puts on clean **socks**.,,,kous;voetbescherming,nl
panty,pantyhose,Leg garment,Ze draagt een zwarte **panty**. — She wears black **pantyhose**.,,,nylons;kousenbroek,nl
kousen,stockings,Leg cover,Ze draagt zijden **kousen**. — She wears silk **stockings**.,,,nylons;lange sokken,nl
schoenen,shoes,Foot wear,Ze koopt nieuwe **schoenen**. — She buys new **shoes**.,,,laarsjes;pumps;sneakers,nl
sneakers,sneakers,Sport shoes,Hij draagt witte **sneakers**. — He wears white **sneakers**.,,,sportschoenen;trainers;gympen,nl
laarzen,boots,High shoes,Ze trekt hoge **laarzen** aan. — She puts on high **boots**.,,,rijlaarzen;rubberlaars,nl
pantoffels,slippers,Indoor shoes,Ze loopt op **pantoffels** thuis. — She walks in **slippers** at home.,,,huisschoenen;sloffen;muiltjes,nl
sandaal,sandal,Open shoe,Ze draagt een **sandaal**. — She wears a **sandal**.,,,open schoen;zomerscnoei,nl
pump,pump,High heel,Ze draagt hoge **pumps**. — She wears high **pumps**.,,,hoge hak;hakschoen,nl
laars,boot,Single boot,Ze trekt een **laars** aan. — She puts on a **boot**.,,,laarzen;rubberlaarzen,nl
riem,belt,Waist fastener,Hij trekt een **riem** aan. — He puts on a **belt**.,,,leerriem;ceintuur;gordel,nl
braces,suspenders,Pants holder,Hij draagt **bretels**. — He wears **suspenders**.,,,bretels;sokhouders,nl
bh,bra,Undergarment,Ze koopt een nieuwe **bh**. — She buys a new **bra**.,,,beha;bustier;lingerie,nl
onderhemd,undershirt,Inner shirt,Hij draagt een wit **onderhemd**. — He wears a white **undershirt**.,,,hemd;inliggend shirt,nl
ondergoed,underwear,Inner garments,Ze koopt nieuw **ondergoed**. — She buys new **underwear**.,,,onderkledij;intieme kledij,nl
slipje,panties,Underwear,Ze koopt een katoen **slipje**. — She buys a cotton **pair of panties**.,,,ondergoed;lingerie,nl
boksers,boxers,Underwear,Hij draagt blauwe **boksers**. — He wears blue **boxers**.,,,herenondergoed;shorts,nl
pyama,pajamas,Sleep wear,Ze trekt haar **pyama** aan. — She puts on her **pyjamas**.,,,nachtkleding;slaapkledij,nl
nachtjapon,nightgown,Sleep dress,Ze draagt een lange **nachtjapon**. — She wears a long **nightgown**.,,,nachtkleding;slaapjurk,nl
badpak,swimsuit,Swimming garment,Ze draagt een rood **badpak**. — She wears a red **swimsuit**.,,,zwempak;bikini,nl
bikini,bikini,Two piece suit,Ze draagt een blauwe **bikini**. — She wears a blue **bikini**.,,,tweedelig zwempak;bh-en-slipje,nl
zwemslip,swimming trunks,Swim pants,Hij draagt een **zwemslip**. — He wears **swimming trunks**.,,,zwembroek;badslip,nl
schort,apron,Work garment,Ze draagt een **schort** in de keuken. — She wears an **apron** in the kitchen.,,,kookschort;keukenschort,nl
